ID,Name,Description,Manufacturer,Medicine Type,Unit,Category,Sub Category,Price,Purchase Price,MRP,Discount,Stock,Expiry Date,Batch Number,OTC,Prescription,Active,Created Date,Last Updated
"MED-5965","OFLOX 400 TAB 1X10","","TORRENT","","","Antibiotics","Macrolides","309.91","277.8","364.6","15","4","1/7/2028","1063456","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5966","SARTEL BETA PLUS 25 1*10","","TORRENT","","","Allergy Relief","Antihistamines","124.78","104.8","146.8","15","3","1/11/2026","1063453","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5967","ARISTOZYME GOLD 1X10","","TORRENT","","","Digestive Health","Antacids","88.49","79.3","104.1","15","2","1/1/2027","1063451","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5968","ESLO 2.5MG TAB 1X15","","TORRENT","","","Skin Care1","Vitamin D","87.85","78.75","103.35","15","5","1/11/2028","1063447","No","No","Yes","29/1/2026, 6:56:22 pm","28/2/2026, 1:03:49 am"
"MED-5969","VENTAB DXT 50 1*10","","TORRENT","","","Cardiovascular","ACE Inhibitors","1808.88","1621.4","2128.1","15","0","1/6/2028","1063445","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5970","AMITONE PLUS 1*10","","TORRENT","","","Vitamins & Supplements","Probiotics","394.49","353.6","464.1","15","0","1/6/2028","1063443","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:00:36 pm"
"MED-5971","MAGRIK TAB 1*10","","TORRENT","","","Mental Health","Anxiety & Panic Care","238.26","280.3","280.3","15","0","1/11/2027","1063441","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5972","FLEXABENZ ER 1*10","","TORRENT","","","Digestive Health","Anti-Diarrheal","215.99","165","254.1","15","1","1/8/2027","1063438","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5973","EPILYNO LOTION 1X1","","TORRENT","","","Diabetes Care","Oral Hypoglycemics","586.51","467.8","690.01","15","2","1/10/2027","1063436","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5974","MM NAIL CLIPPEER 1","","TORRENT","","","Children's Medicine","Antifungal","126.65","88.39","149","15","2","","1063430","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5975","CORTEL TRIO TAB 1*15","","TORRENT","","","Cold & Flu","Cough Suppressants","126.73","113.55","149.1","15","3","1/8/2027","1063428","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5976","LINCOTUS DX SYP 1","","TORRENT","","","Allergy Relief","Nasal Sprays1","109.78","98.4","129.15","15","3","1/11/2027","1063426","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5977","OLMY 20MG 1*10","","TORRENT","","","Children's Medicine","wewerwer","164.56","147.5","193.6","15","3","1/6/2027","1063424","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5978","CTD M 12.5/50MG 1*10","","TORRENT","","","Skin Care1","Vitamin D","135.41","121.4","159.3","15","4","1/12/2027","1063422","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5979","LISTERIN COOL MINT 500ML 1","","TORRENT","","","Antibiotics","Penicillins","306","265.29","360","15","2","1/12/2027","1063419","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5980","RANOGARD 500MG 1*10","","TORRENT","","","Diabetes Care","Rapid-Acting Insulin","92.99","83.4","109.4","15","1","1/1/2027","1063417","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5981","GLURA M 500 1X15","","TORRENT","","","Pain Relief","Headache Relief","176.72","207.9","207.9","15","5","1/12/2026","1063415","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5982","ROSUKEM F PLUS 1X10","","TORRENT","","","Mental Health","Anxiety & Panic Care","260.19","233.2","306.1","15","3","1/9/2027","1063413","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5983","SITARA D 100/10 1*10","","TORRENT","","","Pain Relief","Muscle Pain","1844.5","1603.8","2170","15","0","1/8/2027","1063411","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5984","VRIKSHAMLA TAB (HIMALIYA) 1X60","","TORRENT","","","Vitamins & Supplements","Omega-3 Fatty Acids","15045","13485.6","17700","15","0","1/3/2028","1063409","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5985","MINTOP GAIN 5% SHAMPO","","TORRENT","","","Antibiotics","Penicillins","992.38","891.94","1167.5","15","0","1/3/2028","1063407","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5986","T PIECE 1","","TORRENT","","","Children's Medicine","Antifungal","382.5","406","450","15","0","1/2/2027","1063405","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5987","SUNCROSS AQUA GEL 100ML","","TORRENT","","","Vitamins & Supplements","Vitamin D","472.55","423.99","555.94","15","0","","1063403","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5988","DERIVA MS GEL 15G","","TORRENT","","","Children's Medicine","Antifungal","301.22","270","354.38","15","2","1/2/2027","1063401","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5989","VILDAGARD M 50/500 1X15","","TORRENT","","","Skin Care","Acne Treatment","126.35","113.25","148.65","15","2","1/7/2027","1063399","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5990","VILDAGARD M 1000/50 1X15","","TORRENT","","","Allergy Relief","Nasal Sprays1","147.39","132.15","173.4","15","2","1/6/2027","1063397","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5991","VILDAGARD 50 TAB 1X15","","TORRENT","","","Pain Relief","Muscle Pain","113.09","101.7","133.05","15","4","1/3/2027","1063395","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5992","CLAVAM DROP 10ML 10ML","","TORRENT","","","Cold & Flu","Decongestants","105.95","94.97","124.65","15","3","1/10/2027","1063393","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5993","ADOLACT PLUS-3 400G","","TORRENT","","","Antibiotics","Cephalosporins","599.25","595.85","705","15","2","1/1/2027","1063391","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5994","PANTOLUP 40MG 1*15","","TORRENT","","","Vitamins & Supplements","Probiotics","184.88","14.7","217.5","15","14","1/11/2026","1063384","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5995","MONTIKAST LC 1*10","","TORRENT","","","Pain Relief","Joint Pain","236.13","27.8","277.8","15","14","1/8/2027","1063382","No","No","Yes","29/1/2026, 6:56:22 pm","28/2/2026, 2:00:25 pm"
"MED-5996","ACEMIZ MR 1*10","","TORRENT","","","Pain Relief","Headache Relief","113.05","25.1","133","15","4","1/7/2027","1063380","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5997","VENTIDOX M 1*10","","TORRENT","","","Pain Relief","Joint Pain","93.16","83.5","109.6","15","5","1/10/2027","1063378","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-5998","DUOLOTON L 1*1","","TORRENT","","","Diabetes Care","Rapid-Acting Insulin","278.21","261.84","327.3","15","1","1/8/2027","1063376","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-5999","GENTACIP INJ INJ","","TORRENT","","","Pain Relief","Headache Relief","9.21","0","10.83","15","0","1/8/2027","1063374","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6000","PULS OXIMETER ODIN 1X1","","TORRENT","","","Children's Medicine","Antifungal","2040","714.29","2400","15","1","","1063372","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6001","BP MASHINE ODIN 1X1","","TORRENT","","","Skin Care","Eczema Relief","1785","666.67","2100","15","1","","1063370","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6002","VENIZ XR 75 1*10","","TORRENT","","","Cardiovascular","Statins","109.99","98.6","129.4","15","3","1/2/2028","1063368","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6003","VENIZ XR 37.5 1*10","","TORRENT","","","Cardiovascular","Statins","59.76","53.6","70.3","15","7","1/3/2028","1063366","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6004","SOFTERON GOLD 1*10","","TORRENT","","","Skin Care","Acne Treatment","175.95","157.7","207","15","1","1/2/2027","1063364","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6005","GLUVILDA M PLUS 500 1*15","","TORRENT","","","Allergy Relief","Nasal Sprays1","132.6","118.95","156","15","0","1/2/2027","1063362","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6006","GAMJEE ROLL 1*1","","TORRENT","","","Mental Health","Anxiety & Panic Care","340","36.19","400","15","6","1/5/2030","1063360","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6007","SUNHALT GOLD SUNSCREEN 50GM","","TORRENT","","","Cardiovascular","ACE Inhibitors","590.75","397.94","695","15","2","1/12/2026","1063358","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6008","PANGRAF 2MG 1X10","","TORRENT","","","Cold & Flu","Cough Suppressants","724.03","649","851.8","15","13","1/8/2027","1063356","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6009","GLUCI IV 1","","TORRENT","","","Mental Health","Anxiety & Panic Care","77.77","94.3","91.5","15","1","","1063354","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 11:05:45 pm"
"MED-6010","R CIN 450 1*10","","TORRENT","","","Antibiotics","Macrolides","54.91","48.4","64.6","15","13","1/5/2027","1063352","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6011","DNS 500ML 1","","TORRENT","","","Skin Care","Eczema Relief","34.1","16.19","40.12","15","5","1/11/2027","1063350","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6012","APTAMIL GOLD 1 TIN 400G","","TORRENT","","","Diabetes Care","Rapid-Acting Insulin","816","831.17","960","15","4","1/1/2027","1063348","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6013","GREEN TEA GINGER 1X1","","TORRENT","","","Digestive Health","Laxatives","204","182.86","240","15","1","","1063346","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6014","GREEN TEA CLASSIC 1X1","","TORRENT","","","Cardiovascular","ACE Inhibitors","204","182.86","240","15","2","","1063345","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6015","VIDAVANCE VANILLA 400G 400G","","TORRENT","","","Diabetes Care","Rapid-Acting Insulin","793.05","693.09","933","15","1","1/1/2027","1063343","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6016","RESOURCE RENAL 400G 400G","","TORRENT","","","Diabetes Care","Long-Acting Insulin","831.3","828.04","978","15","3","1/8/2026","1063341","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6017","FORITUS 10 X10","","TORRENT","","","Skin Care","Acne Treatment","3.18","2.85","3.74","15","60","1/7/2027","1063339","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6018","CILEDGE 10 1X10","","TORRENT","","","Skin Care1","Vitamin D","26.1","23.4","30.7","15","3","1/8/2027","1063337","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6019","T TAYLORS BRACE S SPECIAL SPECIAL","","TORRENT","","","Digestive Health","Laxatives","2454.8","1375.24","2888","15","1","","1063335","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6020","FIASP PENFIL CART 1X5","","TORRENT","","","Mental Health","Anxiety & Panic Care","3462.77","3259.1","4073.85","15","0","1/8/2027","1063333","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6021","OZOMET PG 2 1X15","","TORRENT","","","Cardiovascular","ACE Inhibitors","46.54","41.7","54.75","15","12","1/9/2027","1063331","No","No","Yes","29/1/2026, 6:56:22 pm","28/2/2026, 8:53:09 pm"
"MED-6022","OLMIN TRIO 20 1X10","","TORRENT","","","Children's Medicine","Antifungal","254.32","228","299.2","15","2","1/12/2027","1063329","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6023","TEAR DROPS 10 ML","","TORRENT","","","Digestive Health","Laxatives","119","100.05","140","15","2","1/10/2027","1063326","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6024","DEMELAN CREAM 20G","","TORRENT","","","Diabetes Care","Rapid-Acting Insulin","477.29","427.83","561.52","15","1","1/7/2027","1063324","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6025","ALL OUT REFILL BIG 1X1","","TORRENT","","","Mental Health","Anxiety & Panic Care","127.5","146.37","150","15","1","","1063322","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6026","TSART 40 1*15","","TORRENT","","","Children's Medicine","wewerwer","92.06","82.5","108.3","15","5","1/7/2027","1063320","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6027","REBECA GOLD 1*10","","TORRENT","","","Children's Medicine","wewerwer","214.37","192.1","252.2","15","6","1/6/2027","1063318","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6028","ZUCATOR 100MG 1*10","","TORRENT","","","Cardiovascular","Beta Blockers","133.11","119.3","156.6","15","3","1/12/2027","1063314","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6029","RESCURE BIPAP 30 1X1","","TORRENT","","","Skin Care1","Vitamin D","21250","20500","25000","15","1","","1063312","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6030","DETTOL DISINFECTANT 250ML","","TORRENT","","","Skin Care","Eczema Relief","114.54","109.49","134.75","15","2","","1063310","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6031","STORIA COCONUT WATER 180ML","","TORRENT","","","Vitamins & Supplements","Multivitamins","42.5","25.52","50","15","0","","1063308","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6032","SENSODYNE WHITENING TPAST 70G","","TORRENT","","","Children's Medicine","wewerwer","105.4","116.32","124","15","0","","1063306","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6033","SIRONA SANITRY PAD XL 6","","TORRENT","","","Skin Care1","Vitamin D","15.3","18","18","15","4","","1063304","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6034","AZEFLO N/S 1","","TORRENT","","","Diabetes Care","Long-Acting Insulin","445.1","398.97","523.65","15","2","1/8/2027","1063302","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6035","DUREX EXTRA DOTT 1X10","","TORRENT","","","Mental Health","Anxiety & Panic Care","1735.02","1976.4","2041.2","15","0","","1063300","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6036","STAYFREE COTTONY REG 6PAN PANT","","TORRENT","","","Cardiovascular","Beta Blockers","31.45","32","37","15","5","","1063297","No","No","Yes","29/1/2026, 6:56:22 pm","27/2/2026, 1:59:34 pm"
"MED-6037","DABAR AWALEHA CHAWANPRASH 500G","","TORRENT","","","Antibiotics","Cephalosporins","178.95","192","210.53","15","1","","1063295","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6038","PAMPERS ALL ROUND XL XL 20 PANT","","TORRENT","","","Pain Relief","Headache Relief","209.95","235.24","247","15","1","","1063293","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6039","PAMPERS BABY DRY PANT 20 PANT","","TORRENT","","","Diabetes Care","Oral Hypoglycemics","193.38","216.66","227.5","15","1","","1063291","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6040","PAMPERS ALL ROUND PRO XXL 16 PANT","","TORRENT","","","Skin Care","Eczema Relief","209.95","235.24","247","15","0","","1063289","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6041","PAMPERS PANT XL 30 PANT PANT","","TORRENT","","","Diabetes Care","Rapid-Acting Insulin","533.71","592.08","627.9","15","2","","1063287","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6042","PAMPERS PANT L 42 PANT","","TORRENT","","","Skin Care","Antifungal","476","396.04","560","15","1","","1063285","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6043","ALL OUT ULTRA REFILL TWIN PACK UNIT","","TORRENT","","","Diabetes Care","Oral Hypoglycemics","127.5","124.58","150","15","0","","1063279","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6044","BAYGON COCROACH KILLER 400ML 400ML","","TORRENT","","","Allergy Relief","Antihistamines","173.86","164.67","204.54","15","2","","1063277","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6045","BELLAVITA MUSK DEO 150ML","","TORRENT","","","Digestive Health","Anti-Diarrheal","187","75.42","220","15","1","","1063275","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6046","BELLAVITA SKAI DEO 150ML","","TORRENT","","","Cardiovascular","Statins","211.65","122.38","249","15","1","1/11/2029","1063273","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6047","MAMY POKO PANT L -10 10","","TORRENT","","","Cold & Flu","Cough Suppressants","151.03","169.22","177.68","15","0","1/11/2029","1063271","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6048","MOMATE LOTION 30ML","","TORRENT","","","Digestive Health","Anti-Diarrheal","381.3","341.78","448.59","15","0","","1063269","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6049","ALTONIL PLUS 5 1*15","","TORRENT","","","Skin Care","Eczema Relief","145.61","171","171.3","15","0","1/11/2026","1063267","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6050","MONTECIP LC JUNIOUR SYP 60ML","","TORRENT","","","Skin Care","Antifungal","0","32","0","0","5","1/9/2027","1063265","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6051","PANTOSEC LS CAP 1X10","","TORRENT","","","Mental Health","Anxiety & Panic Care","0","51.7","0","0","10","1/4/2027","1063263","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6052","EASYLAX L SYP SYRP","","TORRENT","","","Mental Health","Anxiety & Panic Care","111.35","72","131","15","2","1/4/2027","1063261","No","No","Yes","29/1/2026, 6:56:22 pm","19/2/2026, 4:08:15 pm"
"MED-6053","AMITAX 250 INJ INJ","","TORRENT","","","Children's Medicine","wewerwer","47.18","42.29","55.5","15","4","1/3/2027","1063259","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6054","AMITAX 500 INJ INJ","","TORRENT","","","Skin Care","Eczema Relief","98.37","88.18","115.73","15","2","1/6/2027","1063257","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6055","REVLIN M SR 75 1X10","","TORRENT","","","Pain Relief","Joint Pain","167.54","150.2","197.1","15","2","1/7/2028","1063255","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6056","PULS OXIMETER BPL 1","","TORRENT","","","Diabetes Care","Long-Acting Insulin","1147.5","1047.62","1350","15","0","1/7/2028","1063252","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6057","TACROMUS 1 1X10","","TORRENT","","","Cardiovascular","ACE Inhibitors","368.82","190.5","433.9","15","3","1/6/2027","1063250","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6058","TACROMUS 2G 1X10","","TORRENT","","","Skin Care","Acne Treatment","729.3","304.8","858","15","1","1/10/2027","1063248","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6059","CUTIMAX O LOTION 200ML","","TORRENT","","","Allergy Relief","Antihistamines","584.8","466.44","688","15","0","1/10/2027","1063246","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
"MED-6060","OLMARK H 1X15","","TORRENT","","","Antibiotics","Cephalosporins","216.37","193.95","254.55","15","4","1/4/2027","1063244","No","No","Yes","29/1/2026, 6:56:22 pm","1/3/2026, 3:55:31 pm"
